"id","coach","school_2009","season","year","race","educ","firstyear","p1","p2","p3","p4","p5","p6","p7","p8","coach_pos","coach_lev","play_pos","play_lev","team","teamid","teamhc","wins","losses","ties","totgames","winpct","ptsfor","ptsag","ptsdif"
1,"Frank Spanziani","Boston College",1,1969,1,2,1969,27,NA,NA,NA,NA,NA,NA,NA,15,1,8,3,"Penn State",244,"Joe Paterno",11,0,0,11,1,322,90,232
1,"Frank Spanziani","Boston College",2,1970,1,2,1969,55,NA,NA,NA,NA,NA,NA,NA,13,7,8,3,".",9998,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",3,1971,1,2,1969,55,NA,NA,NA,NA,NA,NA,NA,13,7,8,3,".",9998,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",4,1972,1,2,1969,55,NA,NA,NA,NA,NA,NA,NA,13,7,8,3,".",9998,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",5,1973,1,2,1969,55,NA,NA,NA,NA,NA,NA,NA,13,7,8,3,"Hempstead HS (NY)",2100,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",6,1974,1,2,1969,55,NA,NA,NA,NA,NA,NA,NA,13,7,8,3,"Raritan HS (NJ)",2169,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",7,1975,1,2,1969,8,7,NA,NA,NA,NA,NA,NA,6,2,8,3,"Navy",199,"George Welsh",7,4,0,11,0.636363625526428,227,125,102
1,"Frank Spanziani","Boston College",8,1976,1,2,1969,8,7,NA,NA,NA,NA,NA,NA,6,2,8,3,"Navy",199,"George Welsh",4,7,0,11,0.363636374473572,187,257,-70
1,"Frank Spanziani","Boston College",9,1977,1,2,1969,8,7,NA,NA,NA,NA,NA,NA,6,2,8,3,"Navy",199,"George Welsh",5,6,0,11,0.454545468091965,229,230,-1
1,"Frank Spanziani","Boston College",10,1978,1,2,1969,NA,NA,19,NA,NA,NA,NA,NA,10,2,8,3,"Navy",199,"George Welsh",9,3,0,12,0.75,260,136,124
1,"Frank Spanziani","Boston College",11,1979,1,2,1969,NA,NA,19,NA,NA,NA,NA,NA,10,2,8,3,"Navy",199,"George Welsh",7,4,0,11,0.636363625526428,180,154,26
1,"Frank Spanziani","Boston College",12,1980,1,2,1969,NA,NA,19,NA,NA,NA,NA,NA,10,2,8,3,"Navy",199,"George Welsh",8,4,0,12,0.666666686534882,226,146,80
1,"Frank Spanziani","Boston College",13,1981,1,2,1969,NA,NA,19,NA,NA,NA,NA,NA,10,2,8,3,"Navy",199,"George Welsh",7,4,1,12,0.625,244,183,61
1,"Frank Spanziani","Boston College",14,1982,1,2,1969,19,NA,NA,NA,NA,NA,NA,NA,10,1,8,3,"Virginia",339,"George Welsh",2,9,0,11,0.181818187236786,208,320,-112
1,"Frank Spanziani","Boston College",15,1983,1,2,1969,19,NA,NA,NA,NA,NA,NA,NA,10,1,8,3,"Virginia",339,"George Welsh",6,5,0,11,0.545454561710358,252,280,-28
1,"Frank Spanziani","Boston College",16,1984,1,2,1969,19,NA,NA,NA,NA,NA,NA,NA,10,1,8,3,"Virginia",339,"George Welsh",8,2,2,12,0.75,325,233,92
1,"Frank Spanziani","Boston College",17,1985,1,2,1969,19,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Virginia",339,"George Welsh",6,5,0,11,0.545454561710358,262,217,45
1,"Frank Spanziani","Boston College",18,1986,1,2,1969,19,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Virginia",339,"George Welsh",3,8,0,11,0.272727280855179,198,315,-117
1,"Frank Spanziani","Boston College",19,1987,1,2,1969,19,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Virginia",339,"George Welsh",8,4,0,12,0.666666686534882,292,276,16
1,"Frank Spanziani","Boston College",20,1988,1,2,1969,19,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Virginia",339,"George Welsh",7,4,0,11,0.636363625526428,251,244,7
1,"Frank Spanziani","Boston College",21,1989,1,2,1969,19,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Virginia",339,"George Welsh",10,3,0,13,0.769230782985687,371,272,99
1,"Frank Spanziani","Boston College",22,1990,1,2,1969,19,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Virginia",339,"George Welsh",8,4,0,12,0.666666686534882,464,227,237
1,"Frank Spanziani","Boston College",23,1991,1,2,1969,997,NA,NA,NA,NA,NA,NA,NA,16,8,8,3,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",24,1992,1,2,1969,3,NA,NA,NA,NA,NA,NA,NA,3,6,8,3,"Winnipeg Blue Bombers (CFL)",1067,"Urban Bowman",11,7,0,18,0.611111104488373,507,499,8
1,"Frank Spanziani","Boston College",25,1993,1,2,1969,3,NA,NA,NA,NA,NA,NA,NA,3,6,8,3,"Winnipeg Blue Bombers (CFL)",1067,"Cal Murphy",14,4,0,18,0.777777791023254,646,421,225
1,"Frank Spanziani","Boston College",26,1994,1,2,1969,3,NA,NA,NA,NA,NA,NA,NA,3,6,8,3,"Calgary Stampeders (CFL)",1012,"Wally Buono",15,3,0,18,0.833333313465118,698,355,343
1,"Frank Spanziani","Boston College",27,1995,1,2,1969,3,NA,NA,NA,NA,NA,NA,NA,3,6,8,3,"Calgary Stampeders (CFL)",1012,"Wally Buono",15,3,0,18,0.833333313465118,631,404,227
1,"Frank Spanziani","Boston College",28,1996,1,2,1969,3,NA,NA,NA,NA,NA,NA,NA,3,6,8,3,"Calgary Stampeders (CFL)",1012,"Wally Buono",13,5,0,18,0.722222208976746,608,375,233
1,"Frank Spanziani","Boston College",29,1997,1,2,1969,10,NA,NA,NA,NA,NA,NA,NA,8,1,8,3,"Boston College",32,"Tom O'Brien",4,7,0,11,0.363636374473572,237,314,-77
1,"Frank Spanziani","Boston College",30,1998,1,2,1969,10,NA,NA,NA,NA,NA,NA,NA,8,1,8,3,"Boston College",32,"Tom O'Brien",4,7,0,11,0.363636374473572,273,311,-38
1,"Frank Spanziani","Boston College",31,1999,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien",8,4,0,12,0.666666686534882,297,308,-11
1,"Frank Spanziani","Boston College",32,2000,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien",7,5,0,12,0.583333313465118,378,277,101
1,"Frank Spanziani","Boston College",33,2001,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien",8,4,0,12,0.666666686534882,337,227,110
1,"Frank Spanziani","Boston College",34,2002,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien",9,4,0,13,0.692307710647583,392,253,139
1,"Frank Spanziani","Boston College",35,2003,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien",8,5,0,13,0.615384638309479,370,331,39
1,"Frank Spanziani","Boston College",36,2004,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien",9,3,0,12,0.75,296,203,93
1,"Frank Spanziani","Boston College",37,2005,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien",9,3,0,12,0.75,310,191,119
1,"Frank Spanziani","Boston College",38,2006,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Tom O'Brien; Frank Spaziani",10,3,0,13,0.769230782985687,338,204,134
1,"Frank Spanziani","Boston College",39,2007,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Jeff Jagodzinski",11,3,0,14,0.785714268684387,396,285,111
1,"Frank Spanziani","Boston College",40,2008,1,2,1969,NA,3,NA,NA,NA,NA,NA,NA,3,1,8,3,"Boston College",32,"Jeff Jagodzinski",9,5,0,14,0.642857134342194,346,257,89
1,"Frank Spanziani","Boston College",41,2009,1,2,1969,NA,NA,1,NA,NA,NA,NA,NA,1,1,8,3,"Boston College",32,"Frank Spaziani",8,5,0,13,0.615384638309479,322,257,65
1,"Frank Spanziani","Boston College",42,2010,1,2,1969,1,NA,NA,NA,NA,NA,NA,NA,1,1,8,3,"Boston College",32,"Frank Spaziani",7,6,0,13,0.538461565971375,240,254,-14
1,"Frank Spanziani","Boston College",43,2011,1,2,1969,1,NA,NA,NA,NA,NA,NA,NA,1,1,8,3,"Boston College",32,"Frank Spaziani",4,8,0,12,0.333333343267441,218,282,-64
1,"Frank Spanziani","Boston College",44,2012,1,2,1969,1,NA,NA,NA,NA,NA,NA,NA,1,1,8,3,"Boston College",32,"Frank Spaziani",2,10,0,12,0.16666667163372,238,356,-118
1,"Frank Spanziani","Boston College",45,2013,1,2,1969,997,NA,NA,NA,NA,NA,NA,NA,16,8,8,3,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",46,2014,1,2,1969,997,NA,NA,NA,NA,NA,NA,NA,16,8,8,3,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
1,"Frank Spanziani","Boston College",47,2015,1,2,1969,997,NA,NA,NA,NA,NA,NA,NA,16,8,8,3,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
2,"Bill McGovern","Boston College",1,1985,1,3,1985,58,NA,NA,NA,NA,NA,NA,NA,14,3,7,5,"Pennsylvania",245,"Jerry Berndt",7,2,1,10,0.75,197,161,36
2,"Bill McGovern","Boston College",2,1986,1,3,1985,31,NA,NA,NA,NA,NA,NA,NA,14,3,7,5,"Holy Cross",122,"Mark Duffner",10,1,0,11,0.909090936183929,314,148,166
2,"Bill McGovern","Boston College",3,1987,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,3,7,5,"Massachusetts",168,"Jim Reid",3,8,0,11,0.272727280855179,257,298,-41
2,"Bill McGovern","Boston College",4,1988,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,3,7,5,"Massachusetts",168,"Jim Reid",8,4,0,12,0.666666686534882,343,291,52
2,"Bill McGovern","Boston College",5,1989,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,3,7,5,"Massachusetts",168,"Jim Reid",5,5,1,11,0.5,298,296,2
2,"Bill McGovern","Boston College",6,1990,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,3,7,5,"Massachusetts",168,"Jim Reid",8,2,1,11,0.772727251052856,224,175,49
2,"Bill McGovern","Boston College",7,1991,1,3,1985,19,20,NA,NA,NA,NA,NA,NA,10,3,7,5,"Holy Cross",122,"Mark Duffner",11,0,0,11,1,372,174,198
2,"Bill McGovern","Boston College",8,1992,1,3,1985,3,NA,NA,NA,NA,NA,NA,NA,3,3,7,5,"Massachusetts",168,"Mike Hodges",7,3,0,10,0.699999988079071,180,151,29
2,"Bill McGovern","Boston College",9,1993,1,3,1985,3,NA,NA,NA,NA,NA,NA,NA,3,3,7,5,"Massachusetts",168,"Mike Hodges",9,2,0,11,0.818181812763214,284,221,63
2,"Bill McGovern","Boston College",10,1994,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,1,7,5,"Boston College",32,"Dan Henning",7,4,1,12,0.625,271,169,102
2,"Bill McGovern","Boston College",11,1995,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,1,7,5,"Boston College",32,"Dan Henning",4,8,0,12,0.333333343267441,207,322,-115
2,"Bill McGovern","Boston College",12,1996,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,1,7,5,"Boston College",32,"Dan Henning",5,7,0,12,0.416666656732559,264,364,-100
2,"Bill McGovern","Boston College",13,1997,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,1,7,5,"Pittsburgh",248,"Walt Harris",6,6,0,12,0.5,333,354,-21
2,"Bill McGovern","Boston College",14,1998,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,1,7,5,"Pittsburgh",248,"Walt Harris",2,9,0,11,0.181818187236786,234,334,-100
2,"Bill McGovern","Boston College",15,1999,1,3,1985,19,NA,NA,NA,NA,NA,NA,NA,10,1,7,5,"Pittsburgh",248,"Walt Harris",5,6,0,11,0.454545468091965,281,278,3
2,"Bill McGovern","Boston College",16,2000,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Tom O'Brien",7,5,0,12,0.583333313465118,378,277,101
2,"Bill McGovern","Boston College",17,2001,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Tom O'Brien",8,4,0,12,0.666666686534882,337,227,110
2,"Bill McGovern","Boston College",18,2002,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Tom O'Brien",9,4,0,13,0.692307710647583,392,253,139
2,"Bill McGovern","Boston College",19,2003,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Tom O'Brien",8,5,0,13,0.615384638309479,370,331,39
2,"Bill McGovern","Boston College",20,2004,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Tom O'Brien",9,3,0,12,0.75,296,203,93
2,"Bill McGovern","Boston College",21,2005,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Tom O'Brien",9,3,0,12,0.75,310,191,119
2,"Bill McGovern","Boston College",22,2006,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Tom O'Brien; Frank Spaziani",10,3,0,13,0.769230782985687,338,204,134
2,"Bill McGovern","Boston College",23,2007,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Jeff Jagodzinski",11,3,0,14,0.785714268684387,396,285,111
2,"Bill McGovern","Boston College",24,2008,1,3,1985,13,NA,NA,NA,NA,NA,NA,NA,9,1,7,5,"Boston College",32,"Jeff Jagodzinski",9,5,0,14,0.642857134342194,346,257,89
2,"Bill McGovern","Boston College",25,2009,1,3,1985,NA,3,NA,NA,NA,NA,NA,NA,3,1,7,5,"Boston College",32,"Frank Spaziani",8,5,0,13,0.615384638309479,322,257,65
2,"Bill McGovern","Boston College",26,2010,1,3,1985,3,13,NA,NA,NA,NA,NA,NA,3,1,7,5,"Boston College",32,"Frank Spaziani",7,6,0,13,0.538461565971375,240,254,-14
2,"Bill McGovern","Boston College",27,2011,1,3,1985,3,13,NA,NA,NA,NA,NA,NA,3,1,7,5,"Boston College",32,"Frank Spaziani",4,8,0,12,0.333333343267441,218,282,-64
2,"Bill McGovern","Boston College",28,2012,1,3,1985,3,13,NA,NA,NA,NA,NA,NA,3,1,7,5,"Boston College",32,"Frank Spaziani",2,10,0,12,0.16666667163372,238,356,-118
2,"Bill McGovern","Boston College",29,2013,1,3,1985,12,NA,NA,NA,NA,NA,NA,NA,9,5,7,5,"Philadelphia Eagles (NFL)",1053,"Kelly",10,6,0,16,0.625,442,382,60
2,"Bill McGovern","Boston College",30,2014,1,3,1985,12,NA,NA,NA,NA,NA,NA,NA,9,5,7,5,"Philadelphia Eagles (NFL)",1053,"Kelly",10,6,0,16,0.625,474,400,74
2,"Bill McGovern","Boston College",31,2015,1,3,1985,12,NA,NA,NA,NA,NA,NA,NA,9,5,7,5,"Philadelphia Eagles (NFL)",1053,"Kelly; Shurmur",7,9,0,16,0.4375,377,430,-53
3,"Gary Tranquill","Boston College",1,1962,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",9,0,0,9,1,240,37,203
3,"Gary Tranquill","Boston College",2,1963,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",8,0,1,9,0.944444417953491,365,146,219
3,"Gary Tranquill","Boston College",3,1964,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",8,0,0,8,1,281,58,223
3,"Gary Tranquill","Boston College",4,1965,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",6,2,0,8,0.75,152,66,86
3,"Gary Tranquill","Boston College",5,1966,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",8,1,0,9,0.888888895511627,234,46,188
3,"Gary Tranquill","Boston College",6,1967,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",8,1,0,9,0.888888895511627,273,70,203
3,"Gary Tranquill","Boston College",7,1968,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",6,3,0,9,0.666666686534882,287,107,180
3,"Gary Tranquill","Boston College",8,1969,1,2,1962,23,NA,NA,NA,NA,NA,NA,NA,13,4,1,6,"Wittenberg",368,"",10,0,0,10,1,297,115,182
3,"Gary Tranquill","Boston College",9,1970,1,2,1962,3,NA,NA,NA,NA,NA,NA,NA,3,4,1,6,"Ball State",25,"Wave Myers",5,5,0,10,0.5,146,226,-80
3,"Gary Tranquill","Boston College",10,1971,1,2,1962,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,6,"Bowling Green",33,"Don Nehlen",6,4,0,10,0.600000023841858,263,207,56
3,"Gary Tranquill","Boston College",11,1972,1,2,1962,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,6,"Bowling Green",33,"Don Nehlen",6,3,1,10,0.649999976158142,184,127,57
3,"Gary Tranquill","Boston College",12,1973,1,2,1962,4,9,NA,NA,NA,NA,NA,NA,4,2,1,6,"Navy",199,"George Welsh",4,7,0,11,0.363636374473572,221,232,-11
3,"Gary Tranquill","Boston College",13,1974,1,2,1962,4,9,NA,NA,NA,NA,NA,NA,4,2,1,6,"Navy",199,"George Welsh",4,7,0,11,0.363636374473572,131,229,-98
3,"Gary Tranquill","Boston College",14,1975,1,2,1962,4,9,NA,NA,NA,NA,NA,NA,4,2,1,6,"Navy",199,"George Welsh",7,4,0,11,0.636363625526428,227,125,102
3,"Gary Tranquill","Boston College",15,1976,1,2,1962,4,9,NA,NA,NA,NA,NA,NA,4,2,1,6,"Navy",199,"George Welsh",4,7,0,11,0.363636374473572,187,257,-70
3,"Gary Tranquill","Boston College",16,1977,1,2,1962,19,NA,NA,NA,NA,NA,NA,NA,10,1,1,6,"Ohio State",233,"Wayne ""Woody"" Hayes",9,3,0,12,0.75,343,120,223
3,"Gary Tranquill","Boston College",17,1978,1,2,1962,19,NA,NA,NA,NA,NA,NA,NA,10,1,1,6,"Ohio State",233,"Wayne ""Woody"" Hayes",7,4,1,12,0.625,339,216,123
3,"Gary Tranquill","Boston College",18,1979,1,2,1962,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,6,"West Virginia",354,"Frank Cignetti",5,6,0,11,0.454545468091965,185,279,-94
3,"Gary Tranquill","Boston College",19,1980,1,2,1962,NA,2,NA,NA,NA,NA,NA,NA,2,1,1,6,"West Virginia",354,"Don Nehlen",6,6,0,12,0.5,305,289,16
3,"Gary Tranquill","Boston College",20,1981,1,2,1962,NA,2,NA,NA,NA,NA,NA,NA,2,1,1,6,"West Virginia",354,"Don Nehlen",9,3,0,12,0.75,284,155,129
3,"Gary Tranquill","Boston College",21,1982,1,2,1962,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,"Navy",199,"Gary Tranquill",6,5,0,11,0.545454561710358,220,196,24
3,"Gary Tranquill","Boston College",22,1983,1,2,1962,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,"Navy",199,"Gary Tranquill",3,8,0,11,0.272727280855179,202,272,-70
3,"Gary Tranquill","Boston College",23,1984,1,2,1962,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,"Navy",199,"Gary Tranquill",4,6,1,11,0.409090906381607,240,254,-14
3,"Gary Tranquill","Boston College",24,1985,1,2,1962,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,"Navy",199,"Gary Tranquill",4,7,0,11,0.363636374473572,253,239,14
3,"Gary Tranquill","Boston College",25,1986,1,2,1962,1,NA,NA,NA,NA,NA,NA,NA,1,2,1,6,"Navy",199,"Gary Tranquill",3,8,0,11,0.272727280855179,238,306,-68
3,"Gary Tranquill","Boston College",26,1987,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,1,1,6,"Virginia",339,"George Welsh",8,4,0,12,0.666666686534882,292,276,16
3,"Gary Tranquill","Boston College",27,1988,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,1,1,6,"Virginia",339,"George Welsh",7,4,0,11,0.636363625526428,251,244,7
3,"Gary Tranquill","Boston College",28,1989,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,1,1,6,"Virginia",339,"George Welsh",10,3,0,13,0.769230782985687,371,272,99
3,"Gary Tranquill","Boston College",29,1990,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,1,1,6,"Virginia",339,"George Welsh",8,4,0,12,0.666666686534882,464,227,237
3,"Gary Tranquill","Boston College",30,1991,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,5,1,6,"Cleveland Browns (NFL)",1016,"Belichick",6,10,0,16,0.375,293,298,-5
3,"Gary Tranquill","Boston College",31,1992,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,5,1,6,"Cleveland Browns (NFL)",1016,"Belichick",7,9,0,16,0.4375,272,275,-3
3,"Gary Tranquill","Boston College",32,1993,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,5,1,6,"Cleveland Browns (NFL)",1016,"Belichick",7,9,0,16,0.4375,304,307,-3
3,"Gary Tranquill","Boston College",33,1994,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Virginia Tech",341,"Frank Beamer",8,4,0,12,0.666666686534882,327,247,80
3,"Gary Tranquill","Boston College",34,1995,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Michigan State",175,"Nick L. Saban",6,5,1,12,0.541666686534882,287,338,-51
3,"Gary Tranquill","Boston College",35,1996,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Michigan State",175,"Nick L. Saban",6,6,0,12,0.5,358,302,56
3,"Gary Tranquill","Boston College",36,1997,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Michigan State",175,"Nick L. Saban",7,5,0,12,0.583333313465118,342,237,105
3,"Gary Tranquill","Boston College",37,1998,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Michigan State",175,"Nick L. Saban",6,6,0,12,0.5,336,294,42
3,"Gary Tranquill","Boston College",38,1999,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Virginia",339,"George Welsh",7,5,0,12,0.583333313465118,345,365,-20
3,"Gary Tranquill","Boston College",39,2000,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Virginia",339,"George Welsh",6,6,0,12,0.5,242,292,-50
3,"Gary Tranquill","Boston College",40,2001,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"North Carolina",212,"John Bunting",8,5,0,13,0.615384638309479,337,271,66
3,"Gary Tranquill","Boston College",41,2002,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"North Carolina",212,"John Bunting",3,9,0,12,0.25,223,421,-198
3,"Gary Tranquill","Boston College",42,2003,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"North Carolina",212,"John Bunting",2,10,0,12,0.16666667163372,317,459,-142
3,"Gary Tranquill","Boston College",43,2004,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"North Carolina",212,"John Bunting",6,6,0,12,0.5,319,382,-63
3,"Gary Tranquill","Boston College",44,2005,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"North Carolina",212,"John Bunting",5,6,0,11,0.454545468091965,198,288,-90
3,"Gary Tranquill","Boston College",45,2006,1,2,1962,997,NA,NA,NA,NA,NA,NA,NA,16,8,1,6,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
3,"Gary Tranquill","Boston College",46,2007,1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,4,6,1,6,"Rhein Fire (NFLE)",1055,"Rick Lantz",4,6,0,10,0.400000005960464,166,212,-46
3,"Gary Tranquill","Boston College",47,2008,1,2,1962,997,NA,NA,NA,NA,NA,NA,NA,16,8,1,6,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
3,"Gary Tranquill","Boston College",48,2009,1,2,1962,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,"Boston College",32,"Frank Spaziani",8,5,0,13,0.615384638309479,322,257,65
3,"Gary Tranquill","Boston College",49,2010,1,2,1962,2,4,NA,NA,NA,NA,NA,NA,2,1,1,6,"Boston College",32,"Frank Spaziani",7,6,0,13,0.538461565971375,240,254,-14
3,"Gary Tranquill","Boston College",50,2011,1,2,1962,997,NA,NA,NA,NA,NA,NA,NA,16,8,1,6,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
3,"Gary Tranquill","Boston College",51,2012,1,2,1962,997,NA,NA,NA,NA,NA,NA,NA,16,8,1,6,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
3,"Gary Tranquill","Boston College",52,2013,1,2,1962,997,NA,NA,NA,NA,NA,NA,NA,16,8,1,6,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
3,"Gary Tranquill","Boston College",53,2014,1,2,1962,997,NA,NA,NA,NA,NA,NA,NA,16,8,1,6,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
3,"Gary Tranquill","Boston College",54,2015,1,2,1962,997,NA,NA,NA,NA,NA,NA,NA,16,8,1,6,"Not Coaching (Known)",9997,"",NA,NA,NA,NA,NA,NA,NA,NA
4,"Dave Brock","Boston College",1,1988,1,3,1988,55,NA,NA,NA,NA,NA,NA,NA,13,4,6,6,"Salisbury State",263,"Joe Dailey",6,3,0,9,0.666666686534882,275,183,92
4,"Dave Brock","Boston College",2,1989,1,3,1988,55,NA,NA,NA,NA,NA,NA,NA,13,4,6,6,"Salisbury State",263,"Joe Dailey",2,6,1,9,0.277777791023254,132,249,-117
4,"Dave Brock","Boston College",3,1990,1,3,1988,55,NA,NA,NA,NA,NA,NA,NA,13,4,6,6,"Salisbury State",263,"Joe Rotellini",1,8,0,9,0.111111111938953,131,261,-130
4,"Dave Brock","Boston College",4,1991,1,3,1988,19,25,NA,NA,NA,NA,NA,NA,10,4,6,6,"Western Connecticut St.",357,"Ken Brasington",1,9,0,10,0.100000001490116,102,253,-151
4,"Dave Brock","Boston College",5,1992,1,3,1988,19,25,NA,NA,NA,NA,NA,NA,10,4,6,6,"Western Connecticut St.",357,"John Cervino",2,8,0,10,0.200000002980232,148,276,-128
4,"Dave Brock","Boston College",6,1993,1,3,1988,19,25,NA,NA,NA,NA,NA,NA,10,4,6,6,"Western Connecticut St.",357,"John Cervino",4,6,0,10,0.400000005960464,164,257,-93
4,"Dave Brock","Boston College",7,1994,1,3,1988,19,25,NA,NA,NA,NA,NA,NA,10,4,6,6,"Salisbury State",263,"Joe Rotellini",2,7,0,9,0.222222223877907,235,300,-65
4,"Dave Brock","Boston College",8,1995,1,3,1988,10,NA,NA,NA,NA,NA,NA,NA,8,3,6,6,"Hofstra",121,"Joe Gardi",10,2,0,12,0.833333313465118,393,150,243
